[09-Dec-2015 15:46:19 UTC] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 8
[09-Dec-2015 15:46:47 UTC] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 8
[09-Dec-2015 15:48:40 UTC] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 8
[09-Dec-2015 15:49:05 UTC] PHP Parse error:  syntax error, unexpected '$', expecting ',' or ';' in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 8
[09-Dec-2015 15:49:13 UTC] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 8
[09-Dec-2015 15:49:20 UTC] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 8
[09-Dec-2015 16:16:23 UTC] PHP Parse error:  syntax error, unexpected 'var' (T_VAR) in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 2
[09-Dec-2015 16:16:42 UTC] PHP Notice:  Use of undefined constant comment_field - assumed 'comment_field' in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 3
[09-Dec-2015 16:17:40 UTC] PHP Parse error:  syntax error, unexpected 'print_f' (T_STRING) in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 6
[09-Dec-2015 16:17:44 UTC] PHP Parse error:  syntax error, unexpected 'print_r' (T_STRING) in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 6
[09-Dec-2015 16:18:40 UTC] PHP Fatal error:  Call to undefined function print_f() in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 6
[09-Dec-2015 16:18:44 UTC] PHP Fatal error:  Call to undefined function print_f() in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 6
[09-Dec-2015 16:18:46 UTC] PHP Fatal error:  Call to undefined function print_f() in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 6
[09-Dec-2015 16:20:05 UTC] PHP Notice:  Undefined variable: args in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 11
[09-Dec-2015 16:21:07 UTC] PHP Notice:  Undefined variable: cmnt_ops in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 11
[09-Dec-2015 16:31:20 UTC] PHP Parse error:  syntax error, unexpected ';' in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 1
[09-Dec-2015 16:31:28 UTC] PHP Warning:  include(): http:// wrapper is disabled in the server configuration by allow_url_include=0 in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 1
[09-Dec-2015 16:31:28 UTC] PHP Warning:  include(http://localhost:8888/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comment-args.php): failed to open stream: no suitable wrapper could be found in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 1
[09-Dec-2015 16:31:28 UTC] PHP Warning:  include(): Failed opening 'http://localhost:8888/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comment-args.php' for inclusion (include_path='.:/Applications/MAMP/bin/php/php5.6.10/lib/php') in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 1
[09-Dec-2015 16:31:28 UTC] PHP Notice:  Undefined variable: comment_ops in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 7
[09-Dec-2015 16:35:10 UTC] PHP Warning:  include(./comment-args.php): failed to open stream: No such file or directory in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 1
[09-Dec-2015 16:35:10 UTC] PHP Warning:  include(): Failed opening './comment-args.php' for inclusion (include_path='.:/Applications/MAMP/bin/php/php5.6.10/lib/php') in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 1
[09-Dec-2015 16:35:10 UTC] PHP Notice:  Undefined variable: comment_ops in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 7
[09-Dec-2015 16:46:28 UTC] PHP Parse error:  syntax error, unexpected '>' in /Applications/MAMP/htdocs/bootstrap_to_wp/wp-content/themes/bootstrap_tm/comments.php on line 22
